candidate_id,tip_mm,width_mm,eccentric_mm,gap_mm,hook_depth_mm,hooks,ratio_denominator,orbit_rpm,screen_hole_mm,screen_thickness_mm,screen_arc_deg,rising_fraction,shear_ratio,chamber_mm,min_eccentric_sleeve_od_mm,root_web_mm,pin_pitch_radius_screen_mm,pin_plate_od_screen_mm,compact_pin_family_possible,compact_pin_limit_mm,kinematic_geometry_feasible,mechanism_status,bearing_status,reject_reasons,sampled_gap_mm
C2-058,96.15237846487958,36.567277206620815,8.450143030850834,1.114095219489255,13.728293903788874,10,13,76.54839836101735,3.4230377009475097,3.0474782738323762,106.62168765397918,0.7515860519195834,5.333333333333333,115.28085496555975,34.900286061701664,3.347895328650914,130.13220267510286,286.2644053502057,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-059,105.46698581947399,35.235110553350786,10.018623014446247,0.6339180963295314,11.248601265433834,10,10,122.29936366790623,5.211870547988663,2.4199988384747737,90.33915496640806,0.688537618788561,4.0,126.77206804102555,38.0372460288925,7.484891644303161,121.22533847479959,268.45067694959914,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.6339198855818324
C2-060,99.83302609686956,36.49273888095968,10.855882616096645,1.175996136490261,9.296371492217922,6,8,166.68921302614388,4.566409515772693,2.4936605165915875,96.64183371468046,0.7889600767484679,3.0,123.89678360204337,39.71176523219329,6.620141556216858,107.47323789935679,240.94647579871358,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-061,109.00309790595306,38.36616524216752,8.746453398979975,0.45851461525383086,13.555334239933325,7,7,61.55913679540686,3.112654422023978,2.93233507528837,124.39077376843596,0.6881075405996855,3.0,127.41303393442067,35.49290679795995,6.946214713043204,76.96878991102379,179.93757982204758,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.4599103536748643
C2-062,109.453673487992,43.14378913656379,11.521496676070075,0.3187054232409735,8.704605938600023,9,14,121.76716312179823,3.0983213546574464,2.9896060705213987,98.7114867540016,0.678020436770505,5.333333333333333,133.1340776866141,41.04299335214015,8.522230805395978,190.10469515515626,406.20939031031253,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.3187061273976042
C2-063,114.75015566339228,42.4257749467698,7.070462906657266,0.8230949928960998,11.529963784422938,10,9,128.13264963748782,5.459820162211918,3.9490070100454173,107.8358012551281,0.7121035599596616,4.0,130.537271462499,32.14092581331453,14.8451140472732,77.77509197322993,181.55018394645987,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.8230959105982123
C2-064,93.31271811048899,43.74666241080531,13.187025398964035,0.39419300278317365,11.370682983937098,9,6,63.79206715820419,5.1108525823710576,2.8918085173257246,126.09904662342505,0.7052084146073299,4.0,120.4751549139834,44.37405079792807,-2.2143239286926075,101.54009557202308,229.08019114404615,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE|ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-065,100.34699253896024,37.33810740872839,11.741661589073367,0.2107137562317839,13.046388684712568,10,16,157.3521969574461,5.050894632372284,3.939933370989733,101.70469836877656,0.6580431318647821,5.333333333333333,124.25174322957054,41.48332317814673,-0.37289241523244954,219.56907171567198,465.13814343134396,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE|ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-066,113.95160164447863,36.18109775431118,8.057691703500485,0.5014368780775631,12.815711774269552,6,8,81.22322561321992,4.298819631257196,2.5950797284364064,113.592362966917,0.7326655008287699,3.0,131.06985880763472,34.11538340700097,13.160089047969763,79.7711478646548,185.5422957293096,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.5014481898056857
C2-067,96.08964798961073,43.50152332861963,12.685762807941217,0.7645095546724883,13.829402932160608,6,12,94.35542390612261,4.744558359230004,2.340499449675688,120.16835953111973,0.6768649307054208,4.0,122.99019271483813,43.37152561588243,-3.284578937355249,181.40640815355943,388.81281630711885,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE|ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-068,100.69601607996773,39.51663603834302,11.57140139548173,0.41802456094493173,10.871035922503236,8,12,150.14129393083667,4.205945877779739,3.0225299505485648,107.55513762112635,0.6918340218304427,5.333333333333333,124.67486799282106,41.14280279096346,1.9769721174806278,165.47103995538876,356.9420799107775,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE|ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-069,95.9540214264717,40.32114956365999,8.838023952548724,0.4400642245700631,12.352790979134475,9,10,120.69762935468918,3.7580607236209236,3.7334464045346847,102.76648911221221,0.6677827546849524,4.0,114.51019778070928,35.67604790509745,1.6242197341013735,106.94008982583958,239.88017965167916,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE|ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-070,112.98550818889798,42.08653918220813,9.749711015883355,0.2573206912874735,13.246368165884665,8,8,152.28346498442363,3.2972400864142952,3.997418639223639,95.68810599124126,0.6286942305018769,3.0,132.99957160323964,37.49942203176671,9.246385928564322,96.52213905724521,219.04427811449042,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.25735568947565923
C2-071,110.47012071144077,35.57169042959792,8.424984483692343,0.47361748691845185,11.406709429304769,6,12,84.74650234631015,4.905669432019959,2.748881762390028,118.58570712624245,0.7492531068468226,4.0,128.26732465266235,34.84996896738468,12.828350926415617,120.47727811680053,266.95455623360107,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.47361972286379483
C2-072,107.13282378673634,40.27030959964526,11.035539212775547,0.23917876893762374,13.15649229291156,7,14,86.452661459137,4.5224423817591,3.5746008925816457,108.90339427210803,0.7154385492385427,3.0,129.68225975016267,40.07107842555109,2.909919600456611,182.08639701079653,390.17279402159306,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-073,105.07412678859521,40.58570995895749,7.887722162280152,1.0452377813328846,13.271893817800734,7,13,170.80152576902464,3.9235826364520925,2.2855763260778463,83.81559571567237,0.7968711915816253,3.0,122.94004667582128,33.775444324560304,8.265169576496874,121.47092129911437,268.94184259822873,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-074,99.88650156858688,39.33954822477272,11.874330531974564,0.7326284176891751,9.636674746862733,8,13,76.36553617051749,3.8073167718436833,3.222415353722906,93.79395134928083,0.6369671240310035,3.0,125.10041946791436,41.74866106394913,2.806576037430709,182.86469019240832,391.72938038481664,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-075,112.86962697444346,44.11773583581531,13.69747251100346,0.9098360077396064,11.008179142019017,7,12,179.57194788627106,4.408050304740284,3.3882973362687134,103.23900841876588,0.6394835426958145,5.333333333333333,142.0842440119296,45.39494502200692,5.426634345202714,195.8738569073495,417.747713814699,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.9098363396384883
C2-076,101.89606371659481,41.97527206640014,13.452485296509987,0.48657208729592416,13.622903662659555,10,11,111.39111936860299,3.2563781553595454,2.7925494073220234,108.30025453861572,0.7783146805002293,5.333333333333333,129.77417848420663,44.904970593019975,-0.174871804362148,177.57280591393186,381.1456118278637,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-077,96.34057213832665,41.86875867678094,13.09761966353685,1.0526303120238998,11.26290418249556,7,14,169.95018205363374,3.782407458693023,2.6131955463594316,119.21764629777095,0.7917723954540447,4.0,124.64107208944816,44.1952393270737,-0.5926181133322359,216.11072444835804,458.2214488967161,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE|ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-078,103.18192414845234,42.725175907659676,7.392598758703826,0.27087879508303464,8.828201230498113,10,9,159.76395394730207,4.473790084937432,3.233426980506283,94.61391451084937,0.7830354275715293,3.0,118.50887925602606,32.78519751740765,11.76276084372806,81.31858634574209,188.63717269148418,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-079,94.27535415167503,43.42317561234563,12.969698176136568,0.8756545222791166,13.34653478145679,10,6,119.99688091180923,5.022860050245962,2.9727216530932985,111.43389221494246,0.7653712442938208,3.0,121.9660595485064,43.939396352273135,-3.7088577056192733,99.86667595625158,225.73335191250317,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE|ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-080,112.78414477063713,42.93903780829703,13.467238992756371,0.4557502720779648,13.63828284132237,6,10,172.59816327942303,4.321115355011202,3.893726007938092,83.02189121414871,0.681343483438121,4.0,140.6301233003058,44.93447798551274,5.2537895439961915,162.9535918123521,351.9071836247042,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.4557503241696992
C2-081,110.6511097605058,38.04024973021025,7.812934070053768,0.9034033821414349,9.40628764342642,8,14,98.9871134170705,3.7646340435840115,2.6860421335338445,96.42120586996703,0.6455916372767703,5.333333333333333,128.0837846648962,33.625868140107535,14.919267236826485,128.9134121558872,283.8268243117744,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.903419170954777
C2-082,108.62063472734876,35.18899799083802,12.928287530621544,0.4839784315600903,13.066309660849528,8,11,105.10469631244753,5.146013788026805,3.140049182888025,97.47098727088698,0.7463972027050623,5.333333333333333,135.44516665171201,43.85657506124309,3.7440077028248524,170.6533954042044,367.3067908084088,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.48515638769588065
C2-083,110.38881597114401,35.12815503139813,7.503077351174222,0.760586838473718,10.637733507250735,7,16,109.10152064399469,4.341804227409072,3.7739865997878566,127.74335439194004,0.7013015915118017,4.0,126.9161443504399,33.00615470234845,13.55667447832127,140.30754646695797,306.61509293391595,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.7605868832459279
C2-084,102.6938822145235,41.821098982378416,10.958544860731699,1.0287381049651223,12.868957496323695,10,12,128.9132998606177,5.490959197854883,2.6643533480447417,125.09525173464367,0.7130924406221701,5.333333333333333,126.66844814591714,39.9170897214634,4.477983610938054,156.7071915084633,339.4143830169266,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,1.0287384647150972
C2-085,103.78765812375093,41.5161533265304,11.936268202060447,0.2840676186195841,10.818908862593304,8,16,67.76248510493753,3.830594951926295,2.56654879024791,101.59479589525256,0.7871428907554476,3.0,128.228329765111,41.87253640412089,3.574920199282161,223.20821537853035,472.4164307570607,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.2840690212017307
C2-086,113.57777157481394,36.75041155374203,12.657512665835746,1.0834499011645469,13.91503395906346,6,15,161.87290301835213,4.609086625124185,2.424095307871235,88.19120384876547,0.6499443458339427,5.333333333333333,141.05969670881453,43.31502533167149,5.373851828343504,222.77222291870916,471.5444458374183,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,1.0850368985014995
C2-087,102.21085232427703,41.059659128673765,11.279810941743383,0.7534538092604535,9.150098425032914,8,10,79.8300943359618,5.478417822249584,3.7670937210746542,123.13913818346558,0.7451583259822369,5.333333333333333,126.2773818262847,40.55962188348677,4.455327737105598,136.48571239509494,298.9714247901899,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.7534885549028587
C2-088,92.08715396993873,42.85476280140649,13.604808030389203,0.5054312509253466,8.504114874978605,7,10,73.50570286920771,3.0365808729664434,3.461531474047854,80.10838137742876,0.7810240848869456,3.0,120.30763253256782,45.2096160607784,-2.460537890009242,164.61817716770938,355.23635433541875,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE|ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-089,94.7718764714231,43.76031578153886,10.597338014266384,0.7980039581396181,9.721125668976097,6,8,132.99916123668046,4.390106832389554,2.503057381943494,105.90721903406981,0.6440599906879746,3.0,117.5625604162351,39.19467602853277,3.664812566735449,104.91364634123723,235.82729268247445,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-090,100.87454088556561,41.928915010854745,9.28323697869025,0.9276919376675721,9.033120592981403,7,6,134.95835905349355,3.389922264257404,2.782089325692527,118.76666202195517,0.6323087104229826,3.0,121.29639871828125,36.566473957380495,7.404149849801399,71.48092473591493,168.96184947182985,True,178,False,PROFILE_CONTACT_CHECK_REQUIRED,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-091,106.16653111352659,39.632871695217275,12.509079020156076,0.4130160154086333,13.2782483855744,7,13,173.87159224329335,4.699268158601601,2.314172571973266,90.95901811904565,0.660341050045507,3.0,132.010721184656,43.01815804031215,2.3050171711888936,192.63981691040357,411.27963382080713,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-092,104.52991093975177,43.10007315683179,13.893500569276554,1.0328460436703368,12.392921824013513,9,15,169.11176068673626,4.695525650794574,3.3362252150071043,86.55402020996512,0.6510998228481779,3.0,134.38260416564555,45.78700113855311,-0.12796635413762658,244.52561001926736,515.0512200385347,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-093,104.94956124283334,38.05195482780588,7.638610850135972,1.1673753711123174,10.045229032963494,8,14,77.37267744275327,4.5470074491781665,3.173143624770976,111.0760864550625,0.7664990857475489,4.0,122.56153368532992,33.277221700271944,11.42955158845318,126.03707902724355,278.0741580544871,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-094,102.95779504188968,39.41669105792675,13.831096138201023,0.9435707186826621,12.476810232293806,10,12,93.0303709983888,3.346247362379135,2.055476307100999,81.28631767040063,0.7495799082087795,3.0,132.50712875565705,45.662192276402045,-0.9979127113489668,197.78467477627464,421.5693495525493,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-095,114.13757229013103,38.78571094448937,9.818173177419132,0.8057239823087858,12.889028761975261,10,12,136.75032479042807,4.216222056398364,2.511209689103036,82.75837878231712,0.7374290085432067,5.333333333333333,135.38536660958687,37.63634635483827,10.179757383090255,140.39987643709358,306.79975287418716,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.8057242715192956
C2-096,93.73021300592085,36.5489478222362,13.649428590548602,0.8495404443670647,12.692040687702082,7,15,167.28705018945982,3.372582973798061,3.6498454964190694,93.49327695227534,0.7684717026017426,3.0,122.72815107575218,45.298857181097205,-5.82693418474166,240.22994319365543,506.45988638731086,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE|ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-097,99.9610640167167,41.773750352697135,9.097225324595781,1.199801239633173,11.61052386995594,8,13,128.55948754574416,3.872439257907234,3.2712567253772002,86.65487482356285,0.6541904879260764,4.0,120.55511714517462,36.194450649191566,4.370008138402412,140.09726999877503,306.19453999755007,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-098,96.40065696721328,38.46812523956583,8.562536638417521,0.9673411980744344,8.600779946960412,7,9,112.36818545232222,4.65896983660017,2.5346520923038818,91.33323548389102,0.6688685757582226,5.333333333333333,115.46041264019719,35.12507327683504,5.599548536646225,94.18790302259275,214.3758060451855,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-099,105.60837366693158,40.08724353984989,11.315582877615489,0.4361834197726532,11.308254627132204,6,12,125.70322144122908,3.550964788985799,2.7217469056076027,96.2282234057548,0.7416494761434838,4.0,129.11190626170787,40.63116575523098,3.995932206333592,161.8128351499015,349.625670299803,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.43620523205709105
C2-100,95.17539537863084,39.46134163976978,12.009808265369648,0.570567015854959,9.502321896295946,10,10,84.908623915416,4.267401011401477,3.1883136049106344,100.51706231009854,0.7953653142431377,4.0,120.33614594108005,42.0196165307393,0.5853757930194732,145.31868001097274,316.6373600219455,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE|ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-101,112.57785213962873,42.58953724049774,10.302814137899347,0.33235395114446853,13.934028601262902,10,15,148.72624940993137,3.8946013771508508,2.693108590725727,99.08462759595388,0.6490850941255776,5.333333333333333,133.84818831771636,38.60562827579869,8.354897468551464,181.32952882702853,388.65905765405705,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.3328853259450142
C2-102,100.1257952908467,37.14735254250934,8.402376146653229,0.28049460783699637,8.164657599635628,10,16,94.1277339869397,3.159407550599059,3.9182110065659734,96.87373616429218,0.7085517830007408,3.0,117.49153679982714,34.80475229330646,10.898240045787716,157.12443394241538,340.24886788483076,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-103,100.77375924772326,41.5639333563997,11.479442130553085,0.644386453673186,9.599542995072888,8,16,146.8147033614874,3.2243028100013444,3.256232986988346,116.93377233791752,0.7362804641368561,4.0,125.02141641617581,40.95888426110617,3.2873366287887436,214.66556784134272,455.33113568268544,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.6443969233971671
C2-104,93.3527306250389,37.81706311740028,10.201301657617723,1.0098341241165747,11.344960580318403,10,16,89.55590138373167,4.552777285950546,2.1658787105817683,117.72683098783264,0.703737212332819,5.333333333333333,115.7750021885075,38.402603315235446,1.331404732201051,190.76434099745146,407.5286819949029,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE|ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-105,100.40170006398886,42.6446636814953,10.493655618592719,1.1916244127545228,8.681369206783899,8,8,60.525436179526,4.131174332532459,2.947068764997376,82.16900512780111,0.6366316509397497,3.0,123.77226012668334,38.98731123718544,7.519480825210529,103.88719062406793,233.77438124813585,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-106,94.12893416701931,37.26198852997446,7.873700476144365,0.6889333900160249,10.309623669283692,10,10,145.71960668436643,3.040752997735395,3.394010197886762,122.08719213790326,0.7725134419780024,5.333333333333333,111.25420189934009,33.74740095228873,5.7548434142259595,95.27177576134682,216.54355152269363,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-107,97.34633458447365,44.371988234339995,9.45525017632773,0.4950427660578824,12.200771603768786,9,14,155.08739501358298,5.2825616229562,3.971818985487287,109.70338142914312,0.7587700753514149,4.0,117.24692046924488,36.91050035265546,2.4723956884680405,156.01162790940757,338.02325581881513,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE|ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-108,94.96376196570415,38.87456720061494,10.754982977965117,0.2599715394762296,8.629721223845378,8,6,172.33124054532854,3.3564135016445618,3.5651784305063825,109.3669057101861,0.696360023483811,5.333333333333333,116.99367100058684,39.509965955930234,4.852159759006696,82.81336893033141,191.62673786066281,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-109,95.965526343298,40.79967997708794,7.369866667031643,0.9882386599591464,8.962194690062024,7,7,74.46797140591973,5.304588240391416,3.6399051026596974,114.50690416952128,0.6246174059187598,3.0,112.68173699727957,32.73973333406329,8.020568481586977,64.85482666987846,155.70965333975693,True,178,False,PROFILE_CONTACT_CHECK_REQUIRED,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-110,94.07082048355986,35.532859488858996,11.01858778233565,0.7851641976351917,9.120998216375188,9,10,114.51622044538756,4.834861569441583,3.009113373933247,115.09896080439032,0.6954856473170683,4.0,117.67832444350154,40.0371755646713,0.41441202540474364,133.32491216626138,292.64982433252277,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE|ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-111,107.2753159995835,42.91635957920232,9.919877738373572,0.8371290686029123,10.394770441224107,10,6,139.72288443147835,3.647364887985102,2.657208403351706,107.29399200025854,0.6698565243825891,4.0,128.78932961353647,37.83975547674714,9.242887558567645,76.3830585854765,178.766117170953,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.8371292003554558
C2-112,101.17042409541362,41.700185852394384,9.162683369237826,0.8696723187600932,12.112191914995005,6,6,147.91510965143942,3.414138595558367,3.7148149977612563,90.55047446919622,0.793720160906773,4.0,121.23513547140946,36.32536673847565,4.4730201327118095,70.55266194313127,167.10532388626254,True,178,False,PROFILE_CONTACT_CHECK_REQUIRED,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-113,95.6764915867025,39.096208638460126,7.466252744502965,0.44480711772694254,10.689469263135136,6,15,103.98020496796866,5.486727707281935,2.818601862061843,113.6563479071333,0.7738392752342789,3.0,111.4986113111623,32.93250548900593,6.148776530216111,131.4060483032522,288.8120966065044,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
